generation_project,gen_dbid,gen_tech,gen_load_zone,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor,Store_GWh_typical_yr,Discharge_GWh_typical_yr
Anhui-EP_Coal_600_RC-ep-1190,existing.1190,EP_Coal_600_RC,Anhui,Coal,2038,3495.24,13871808.716540836,2647552.0256639994,630.0,24127522.64964051,8762809.231297186,13.378806776495614,0.6333333333333333,,
Anhui-EP_Coal_600_RC-ep-1191,existing.1191,EP_Coal_600_RC,Anhui,Coal,2038,3495.24,13871808.716540836,2647552.0256639994,630.0,24127522.64964051,8762809.231297186,13.378806776495614,0.6333333333333333,,
Anhui-EP_Coal_600_RC-ep-1196,existing.1196,EP_Coal_600_RC,Anhui,Coal,2038,3328.8,13211246.396705557,2521478.1196799995,600.0,22978592.99965763,8345532.601235415,13.378806776495615,0.6333333333333333,,
Anhui-EP_Coal_600_RC-ep-1197,existing.1197,EP_Coal_600_RC,Anhui,Coal,2038,3328.8,13211246.396705557,2521478.1196799995,600.0,22978592.99965763,8345532.601235415,13.378806776495615,0.6333333333333333,,
Anhui-EP_Coal_600_RC-ep-1198,existing.1198,EP_Coal_600_RC,Anhui,Coal,2038,3328.8,13211246.396705557,2521478.1196799995,600.0,22978592.99965763,8345532.601235415,13.378806776495615,0.6333333333333333,,
Anhui-EP_Coal_600_RC-ep-3097,existing.3097,EP_Coal_600_RC,Anhui,Coal,2038,3661.6799999999994,14532371.036376115,2773625.9316479997,660.0,25276452.299623393,9180085.861358956,13.378806776495615,0.6333333333333332,,
Anhui-EP_Coal_600_RC-ep-3097,existing.3097,EP_Coal_600_RC,Anhui,Coal,2048,0.0,0.0,0.0,0.0,25276452.299623393,0.0,0.0,0.0,,
Anhui-EP_Coal_600_RC-ep-3098,existing.3098,EP_Coal_600_RC,Anhui,Coal,2038,3661.6799999999994,14532371.036376115,2773625.9316479997,660.0,25276452.299623393,9180085.861358956,13.378806776495615,0.6333333333333332,,
Anhui-EP_Coal_600_RC-ep-3098,existing.3098,EP_Coal_600_RC,Anhui,Coal,2048,0.0,0.0,0.0,0.0,25276452.299623393,0.0,0.0,0.0,,
Anhui-EP_Coal_600_RC-ep-3099,existing.3099,EP_Coal_600_RC,Anhui,Coal,2038,3661.6799999999994,14532371.036376115,2773625.9316479997,660.0,25276452.299623393,9180085.861358956,13.378806776495615,0.6333333333333332,,
Anhui-EP_Coal_600_RC-ep-3099,existing.3099,EP_Coal_600_RC,Anhui,Coal,2048,0.0,0.0,0.0,0.0,25276452.299623393,0.0,0.0,0.0,,
Anhui-EP_Coal_600_RC-ep-3100,existing.3100,EP_Coal_600_RC,Anhui,Coal,2038,3661.6799999999994,14532371.036376115,2773625.9316479997,660.0,25276452.299623393,9180085.861358956,13.378806776495615,0.6333333333333332,,
Anhui-EP_Coal_600_RC-ep-3100,existing.3100,EP_Coal_600_RC,Anhui,Coal,2048,0.0,0.0,0.0,0.0,25276452.299623393,0.0,0.0,0.0,,
Anhui-Gas_CCGT_OT-12113,new.12113,Gas_CCGT_OT,Anhui,Gas,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Anhui-Gas_CCGT_OT-12113,new.12113,Gas_CCGT_OT,Anhui,Gas,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Anhui-Gas_CCGT_RC-12123,new.12123,Gas_CCGT_RC,Anhui,Gas,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Anhui-Gas_CCGT_RC-12123,new.12123,Gas_CCGT_RC,Anhui,Gas,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Anhui-Gas_CCGT_RC-12133,new.12133,Gas_CCGT_RC,Anhui,Gas,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Anhui-Gas_CCGT_RC-12133,new.12133,Gas_CCGT_RC,Anhui,Gas,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Anhui-Gas_Combustion_Turbine_RC-13107,new.13107,Gas_Combustion_Turbine_RC,Anhui,Gas,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Anhui-Gas_Combustion_Turbine_RC-13107,new.13107,Gas_Combustion_Turbine_RC,Anhui,Gas,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Anhui-Hydro_NonPumped-ep-30001,existing.30001,Hydro_NonPumped,Anhui,Water,2038,33.082625425010704,0.0,0.0,9.734065655050118,1042183.2453768017,42495.510031132486,32.786961175938266,0.38797307801747744,,
Anhui-Hydro_NonPumped-ep-30001,existing.30001,Hydro_NonPumped,Anhui,Water,2048,19.706539636992275,0.0,0.0,3.2446885516833692,1042183.2453768017,14165.17001037748,53.603952537879714,0.6933192340524331,,
Anhui-Hydro_NonPumped-ep-30032,existing.30032,Hydro_NonPumped,Anhui,Water,2038,21.163658634257704,0.0,0.0,6.227088690826481,666706.7730006299,27185.28098158856,32.78696117593829,0.38797307801747755,,
Anhui-Hydro_NonPumped-ep-30032,existing.30032,Hydro_NonPumped,Anhui,Water,2048,12.60669225558113,0.0,0.0,2.0756962302754998,666706.7730006299,9061.760327196214,53.603952537879664,0.6933192340524316,,
Anhui-Hydro_NonPumped-ep-30063,existing.30063,Hydro_NonPumped,Anhui,Water,2038,24.66788097892783,0.0,0.0,7.258153484950254,777098.308399427,31686.547549346138,32.78696117593827,0.38797307801747777,,
Anhui-Hydro_NonPumped-ep-30063,existing.30063,Hydro_NonPumped,Anhui,Water,2048,14.69407485127648,0.0,0.0,2.419384494983424,777098.308399427,10562.182516448738,53.603952537879685,0.6933192340524319,,
Anhui-Hydro_NonPumped-ep-30094,existing.30094,Hydro_NonPumped,Anhui,Water,2038,29.601457174713396,0.0,0.0,8.709784181940318,932517.9700793125,38023.85705921542,32.78696117593828,0.3879730780174771,,
Anhui-Hydro_NonPumped-ep-30094,existing.30094,Hydro_NonPumped,Anhui,Water,2048,17.63288982153174,0.0,0.0,2.903261393980104,932517.9700793125,12674.619019738466,53.60395253787978,0.6933192340524317,,
Anhui-Hydro_NonPumped-ep-30125,existing.30125,Hydro_NonPumped,Anhui,Water,2038,16.852542986538552,0.0,0.0,4.958607661213689,530896.1340560571,21647.538559413155,32.786961175938266,0.38797307801747705,,
Anhui-Hydro_NonPumped-ep-30125,existing.30125,Hydro_NonPumped,Anhui,Water,2048,10.038662351666442,0.0,0.0,1.6528692204045612,530896.1340560571,7215.846186471044,53.60395253787974,0.693319234052432,,
Anhui-Hydro_NonPumped-ep-30156,existing.30156,Hydro_NonPumped,Anhui,Water,2038,23.007986184084096,0.0,0.0,6.769754371944261,724807.5811052601,29554.36864882941,32.78696117593827,0.38797307801747755,,
Anhui-Hydro_NonPumped-ep-30156,existing.30156,Hydro_NonPumped,Anhui,Water,2048,13.705314674368154,0.0,0.0,2.256584790648094,724807.5811052601,9851.4562162765,53.60395253787969,0.6933192340524309,,
Anhui-Hydro_NonPumped-ep-30187,existing.30187,Hydro_NonPumped,Anhui,Water,2038,54.453770908623916,0.0,0.0,16.02220423500237,1715426.3592892026,69947.31337528574,32.78696117593825,0.38797307801747727,,
Anhui-Hydro_NonPumped-ep-30187,existing.30187,Hydro_NonPumped,Anhui,Water,2048,32.43682691468695,0.0,0.0,5.340734745000791,1715426.3592892026,23315.77112509525,53.6039525378797,0.6933192340524318,,
Anhui-Hydro_NonPumped-ep-30218,existing.30218,Hydro_NonPumped,Anhui,Water,2038,51.59506320639297,0.0,0.0,15.1810724292698,1625370.106727026,66275.22749106237,32.78696117593829,0.38797307801747727,,
Anhui-Hydro_NonPumped-ep-30218,existing.30218,Hydro_NonPumped,Anhui,Water,2048,30.733962165567014,0.0,0.0,5.06035747642327,1625370.106727026,22091.742497020805,53.60395253787977,0.6933192340524311,,
Anhui-Hydro_NonPumped-ep-30249,existing.30249,Hydro_NonPumped,Anhui,Water,2038,38.63866216886267,0.0,0.0,11.368846019417422,1217211.9297919997,49632.38662869551,32.786961175938266,0.3879730780174774,,
Anhui-Hydro_NonPumped-ep-30249,existing.30249,Hydro_NonPumped,Anhui,Water,2048,23.016139673588185,0.0,0.0,3.789615339805801,1217211.9297919997,16544.128876231807,53.60395253787972,0.6933192340524333,,
Anhui-Hydro_NonPumped-ep-30280,existing.30280,Hydro_NonPumped,Anhui,Water,2038,30.20086362840695,0.0,0.0,8.886150528303585,951400.7327133171,38793.81055106865,32.7869611759383,0.3879730780174774,,
Anhui-Hydro_NonPumped-ep-30280,existing.30280,Hydro_NonPumped,Anhui,Water,2048,17.98994210763754,0.0,0.0,2.962050176101199,951400.7327133171,12931.270183689567,53.60395253787973,0.6933192340524318,,
Anhui-Hydro_NonPumped-ep-30311,existing.30311,Hydro_NonPumped,Anhui,Water,2038,37.60122792208533,0.0,0.0,11.063596573788665,1184530.2252331453,48299.77481587251,32.78696117593827,0.3879730780174776,,
Anhui-Hydro_NonPumped-ep-30311,existing.30311,Hydro_NonPumped,Anhui,Water,2048,22.398164563020494,0.0,0.0,3.687865524596228,1184530.2252331453,16099.924938624197,53.6039525378797,0.6933192340524318,,
Anhui-Hydro_NonPumped-ep-30342,existing.30342,Hydro_NonPumped,Anhui,Water,2038,57.543019554582976,0.0,0.0,16.931169250874596,1812745.2128644579,73915.53521791392,32.78696117593832,0.38797307801747755,,
Anhui-Hydro_NonPumped-ep-30342,existing.30342,Hydro_NonPumped,Anhui,Water,2048,34.277019466155195,0.0,0.0,5.643723083624881,1812745.2128644579,24638.511739304708,53.60395253787973,0.6933192340524317,,
Anhui-Hydro_NonPumped-ep-30373,existing.30373,Hydro_NonPumped,Anhui,Water,2038,80.36657298368462,0.0,0.0,23.646657054707177,2531742.7131592548,103232.99510001967,32.78696117593824,0.38797307801747677,,
Anhui-Hydro_NonPumped-ep-30373,existing.30373,Hydro_NonPumped,Anhui,Water,2048,47.87247189864463,0.0,0.0,7.882219018235709,2531742.7131592548,34410.99836667315,53.60395253787973,0.6933192340524319,,
Anhui-Hydro_NonPumped-ep-30404,existing.30404,Hydro_NonPumped,Anhui,Water,2038,91.87056607572653,0.0,0.0,27.031534240679232,2894146.503711885,118010.17942443404,32.78696117593829,0.38797307801747744,,
Anhui-Hydro_NonPumped-ep-30404,existing.30404,Hydro_NonPumped,Anhui,Water,2048,54.72512923582872,0.0,0.0,9.010511413559751,2894146.503711885,39336.72647481138,53.603952537879714,0.6933192340524322,,
Anhui-Hydro_NonPumped-ep-30435,existing.30435,Hydro_NonPumped,Anhui,Water,2038,64.1134364508393,0.0,0.0,18.864415739856614,2019729.3417372024,82355.41003245913,32.78696117593839,0.3879730780174779,,
Anhui-Hydro_NonPumped-ep-30435,existing.30435,Hydro_NonPumped,Anhui,Water,2048,38.19086183308393,0.0,0.0,6.288138579952239,2019729.3417372024,27451.80334415319,53.603952537879785,0.6933192340524312,,
Anhui-Hydro_NonPumped-ep-30466,existing.30466,Hydro_NonPumped,Anhui,Water,2038,69.87696004404705,0.0,0.0,20.5602459933498,2201294.3670641715,89758.80899258732,32.786961175938245,0.38797307801747705,,
Anhui-Hydro_NonPumped-ep-30466,existing.30466,Hydro_NonPumped,Anhui,Water,2048,41.62405689179341,0.0,0.0,6.85341533111659,2201294.3670641715,29919.602997529066,53.60395253787975,0.6933192340524316,,
Anhui-Hydro_NonPumped-ep-30497,existing.30497,Hydro_NonPumped,Anhui,Water,2038,85.30014917947018,0.0,0.0,25.09828775169721,2687162.37483914,109570.30460988882,32.78696117593824,0.3879730780174772,,
Anhui-Hydro_NonPumped-ep-30497,existing.30497,Hydro_NonPumped,Anhui,Water,2048,50.81128686889993,0.0,0.0,8.36609591723239,2687162.37483914,36523.434869962875,53.60395253787972,0.6933192340524322,,
Anhui-Hydro_NonPumped-ep-30528,existing.30528,Hydro_NonPumped,Anhui,Water,2038,109.55305645968701,0.0,0.0,32.2343414583959,3451188.001415026,140723.80743410552,32.786961175938266,0.38797307801747777,,
Anhui-Hydro_NonPumped-ep-30528,existing.30528,Hydro_NonPumped,Anhui,Water,2048,65.25817167594951,0.0,0.0,10.744780486132036,3451188.001415026,46907.9358113688,53.60395253787957,0.6933192340524305,,
Anhui-Hydro_NonPumped-ep-30605,existing.30605,Hydro_NonPumped,Anhui,Water,2038,59.663996236883506,0.0,0.0,17.555234784160128,1879561.1421847823,76639.98603524127,32.786961175938224,0.3879730780174768,,
Anhui-Hydro_NonPumped-ep-30605,existing.30605,Hydro_NonPumped,Anhui,Water,2048,35.54043524776027,0.0,0.0,5.85174492805336,1879561.1421847823,25546.66201174702,53.60395253787973,0.6933192340524319,,
Anhui-Hydro_NonPumped-ep-30628,existing.30628,Hydro_NonPumped,Anhui,Water,2038,92.93105441687655,0.0,0.0,27.343567007321894,2927554.4683720474,119372.40483309727,32.786961175938345,0.38797307801747766,,
Anhui-Hydro_NonPumped-ep-30628,existing.30628,Hydro_NonPumped,Anhui,Water,2048,55.356837126631206,0.0,0.0,9.11452233577399,2927554.4683720474,39790.80161103254,53.60395253787977,0.6933192340524316,,
Anhui-Hydro_NonPumped-ep-30651,existing.30651,Hydro_NonPumped,Anhui,Water,2038,77.94589307453737,0.0,0.0,22.934408348240034,2455485.402521928,100123.56753676581,32.78696117593829,0.3879730780174772,,
Anhui-Hydro_NonPumped-ep-30651,existing.30651,Hydro_NonPumped,Anhui,Water,2048,46.43052997398662,0.0,0.0,7.644802782746684,2455485.402521928,33374.522512255295,53.60395253787977,0.693319234052431,,
Anhui-Hydro_NonPumped-ep-30674,existing.30674,Hydro_NonPumped,Anhui,Water,2038,92.21637749131901,0.0,0.0,27.13328405588883,2905040.405231503,118454.38336204177,32.78696117593827,0.3879730780174774,,
Anhui-Hydro_NonPumped-ep-30674,existing.30674,Hydro_NonPumped,Anhui,Water,2048,54.93112093935122,0.0,0.0,9.04442801862961,2905040.405231503,39484.79445401392,53.60395253787978,0.6933192340524316,,
Anhui-Hydro_NonPumped-ep-30722,existing.30722,Hydro_NonPumped,Anhui,Water,2038,115.27047186414894,0.0,0.0,33.91660506986112,3631300.506539379,148067.97920255258,32.78696117593823,0.38797307801747705,,
Anhui-Hydro_NonPumped-ep-30722,existing.30722,Hydro_NonPumped,Anhui,Water,2048,68.66390117418918,0.0,0.0,11.305535023287042,3631300.506539379,49355.993067517535,53.603952537879664,0.6933192340524312,,
Anhui-Hydro_NonPumped-ep-30745,existing.30745,Hydro_NonPumped,Anhui,Water,2038,599.4064536935757,0.0,0.0,176.36634636327847,18882762.634004768,769953.4918532762,32.78696117593816,0.3879730780174764,,
Anhui-Hydro_NonPumped-ep-30745,existing.30745,Hydro_NonPumped,Anhui,Water,2048,357.0522861057832,0.0,0.0,58.78878212109251,18882762.634004768,256651.16395109068,53.60395253787974,0.6933192340524316,,
Anhui-Hydro_NonPumped-ep-30768,existing.30768,Hydro_NonPumped,Anhui,Water,2038,1175.7588130143158,0.0,0.0,345.9493717125817,37039265.16670166,1510293.3878660286,32.78696117593831,0.3879730780174779,,
Anhui-Hydro_NonPumped-ep-30768,existing.30768,Hydro_NonPumped,Anhui,Water,2048,700.3717919767299,0.0,0.0,115.31645723752803,37039265.16670166,503431.1292886797,53.60395253787964,0.6933192340524303,,
Anhui-Hydro_NonPumped-ep-30792,existing.30792,Hydro_NonPumped,Anhui,Water,2038,115.27047186414894,0.0,0.0,33.91660506986112,3631300.506539379,148067.97920255258,32.78696117593823,0.38797307801747705,,
Anhui-Hydro_NonPumped-ep-30792,existing.30792,Hydro_NonPumped,Anhui,Water,2048,68.66390117418918,0.0,0.0,11.305535023287042,3631300.506539379,49355.993067517535,53.603952537879664,0.6933192340524312,,
Anhui-Hydro_NonPumped-ep-30812,existing.30812,Hydro_NonPumped,Anhui,Water,2038,138.32456623697848,0.0,0.0,40.699926083833205,4357560.607847255,177681.57504306248,32.78696117593829,0.38797307801747766,,
Anhui-Hydro_NonPumped-ep-30812,existing.30812,Hydro_NonPumped,Anhui,Water,2048,82.39668140902708,0.0,0.0,13.566642027944468,4357560.607847255,59227.19168102112,53.60395253787962,0.6933192340524309,,
Anhui-Hydro_NonPumped-ep-30837,existing.30837,Hydro_NonPumped,Anhui,Water,2038,161.3786606098085,0.0,0.0,47.4832470978056,5083820.70915513,207295.17088357374,32.78696117593824,0.38797307801747666,,
Anhui-Hydro_NonPumped-ep-30837,existing.30837,Hydro_NonPumped,Anhui,Water,2048,96.12946164386459,0.0,0.0,15.827749032601787,5083820.70915513,69098.39029452423,53.6039525378798,0.6933192340524326,,
Anhui-Hydro_NonPumped-ep-30866,existing.30866,Hydro_NonPumped,Anhui,Water,2038,1782.7731178509252,0.0,0.0,524.554214010471,56161693.634138025,2290019.3663466736,32.786961175938266,0.3879730780174773,,
Anhui-Hydro_NonPumped-ep-30866,existing.30866,Hydro_NonPumped,Anhui,Water,2048,1061.9558955600085,0.0,0.0,174.85140467015697,56161693.634138025,763339.7887822243,53.60395253787972,0.6933192340524321,,
Anhui-Hydro_NonPumped-ep-30903,existing.30903,Hydro_NonPumped,Anhui,Water,2038,76.53959331779491,0.0,0.0,22.520625766387795,2411183.5363421477,98317.13819049495,32.78696117593823,0.3879730780174769,,
Anhui-Hydro_NonPumped-ep-30903,existing.30903,Hydro_NonPumped,Anhui,Water,2048,45.59283037966158,0.0,0.0,7.506875255462582,2411183.5363421477,32772.37939683158,53.60395253787971,0.6933192340524321,,
Anhui-Hydro_NonPumped-ep-30915,existing.30915,Hydro_NonPumped,Anhui,Water,2038,93.59962315368885,0.0,0.0,27.54028331672719,2948616.0113099758,120231.19911247252,32.78696117593826,0.3879730780174772,,
Anhui-Hydro_NonPumped-ep-30915,existing.30915,Hydro_NonPumped,Anhui,Water,2048,55.75508775344155,0.0,0.0,9.180094438909062,2948616.0113099758,40077.06637082417,53.60395253787973,0.6933192340524317,,
Anhui-Hydro_NonPumped-ep-30934,existing.30934,Hydro_NonPumped,Anhui,Water,2038,95.21340975978697,0.0,0.0,28.015115787705277,2999454.2184015266,122304.15082130839,32.786961175938245,0.3879730780174769,,
Anhui-Hydro_NonPumped-ep-30934,existing.30934,Hydro_NonPumped,Anhui,Water,2048,56.71638236988015,0.0,0.0,9.338371929235077,2999454.2184015266,40768.0502737694,53.60395253787976,0.6933192340524313,,
Anhui-Hydro_NonPumped-ep-30947,existing.30947,Hydro_NonPumped,Anhui,Water,2038,343.27546521143506,0.0,0.0,101.00364989804618,10814012.90847427,440946.44206520054,32.78696117593827,0.3879730780174774,,
Anhui-Hydro_NonPumped-ep-30947,existing.30947,Hydro_NonPumped,Anhui,Water,2048,204.48109769673525,0.0,0.0,33.6678832993488,10814012.90847427,146982.14735506717,53.6039525378797,0.6933192340524311,,
Anhui-Hydro_NonPumped-ep-30975,existing.30975,Hydro_NonPumped,Anhui,Water,2038,144.08808983018574,0.0,0.0,42.39575633732623,4539125.633174224,185084.97400319,32.78696117593833,0.38797307801747727,,
Anhui-Hydro_NonPumped-ep-30975,existing.30975,Hydro_NonPumped,Anhui,Water,2048,85.82987646773627,0.0,0.0,14.131918779108737,4539125.633174224,61694.99133439663,53.60395253787979,0.6933192340524328,,
Anhui-Hydro_NonPumped-ep-30994,existing.30994,Hydro_NonPumped,Anhui,Water,2038,718.82666254483,0.0,0.0,211.5039492156526,22644789.958779566,923351.918307112,32.786961175938345,0.387973078017478,,
Anhui-Hydro_NonPumped-ep-30994,existing.30994,Hydro_NonPumped,Anhui,Water,2048,428.18808772224304,0.0,0.0,70.5013164052178,22644789.958779566,307783.9727690385,53.60395253787974,0.693319234052432,,
Anhui-Hydro_Pumped-ep-35020,existing.35020,Hydro_Pumped,Anhui,Water,2038,-38.60024714657116,0.0,0.0,68.28057762648716,4743103.974281276,243891.00625438968,45.39316598000744,0.18367378028407702,148.46248902527364,109.86224187870246
Anhui-Hydro_Pumped-ep-35020,existing.35020,Hydro_Pumped,Anhui,Water,2048,-40.82681673950666,0.0,0.0,68.28057762648716,4743103.974281276,243891.00625438968,42.91756167945574,0.19426859468117527,157.02621822887176,116.19940148936506
Anhui-Hydro_Pumped-ep-35027,existing.35027,Hydro_Pumped,Anhui,Water,2038,-289.50185359928423,0.0,0.0,512.1043321986535,35573279.80710957,1829182.546907922,45.39316598000733,0.18367378028407755,1113.4686676895549,823.9668140902705
Anhui-Hydro_Pumped-ep-35027,existing.35027,Hydro_Pumped,Anhui,Water,2048,-306.20112554630055,0.0,0.0,512.1043321986537,35573279.80710957,1829182.5469079225,42.91756167945565,0.1942685946811757,1177.6966367165405,871.4955111702398
Anhui-Hydro_Pumped-ep-35039,existing.35039,Hydro_Pumped,Anhui,Water,2038,-868.5055607978509,0.0,0.0,1536.3129965959588,106719839.42132871,5487547.640723759,45.393165980007424,0.18367378028407738,3340.406003068658,2471.9004422708067
Anhui-Hydro_Pumped-ep-35039,existing.35039,Hydro_Pumped,Anhui,Water,2048,-918.6033766388998,0.0,0.0,1536.3129965959588,106719839.42132871,5487547.640723759,42.91756167945574,0.19426859468117558,3533.089910149614,2614.486533510714
Anhui-Hydro_Pumped-ep-35040,existing.35040,Hydro_Pumped,Anhui,Water,2038,-579.0037071985668,0.0,0.0,1024.208664397306,71146559.61421914,3658365.09381584,45.39316598000746,0.1836737802840772,2226.937335379103,1647.9336281805363
Anhui-Hydro_Pumped-ep-35040,existing.35040,Hydro_Pumped,Anhui,Water,2048,-612.4022510925993,0.0,0.0,1024.208664397306,71146559.61421914,3658365.09381584,42.917561679455744,0.1942685946811755,2355.393273433074,1742.9910223404752
Anhui-Nuclear_SMR-13106,new.13106,Nuclear_SMR,Anhui,Uranium,2038,17799.162839039996,11773468.212851614,0.0,2350.0,633719321.79948,111919354.83870967,42.553245436339445,0.8646246399999998,,
Anhui-Nuclear_SMR-13106,new.13106,Nuclear_SMR,Anhui,Uranium,2048,17799.162839039996,11773468.212851614,0.0,2350.0,633719321.79948,111919354.83870967,42.553245436339445,0.8646246399999998,,
Anhui-Residential_PV-201,new.201,Residential_PV,Anhui,Solar,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Anhui-Residential_PV-201,new.201,Residential_PV,Anhui,Solar,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Anhui-Residential_PV-202,new.202,Residential_PV,Anhui,Solar,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Anhui-Residential_PV-202,new.202,Residential_PV,Anhui,Solar,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Anhui-Residential_PV-203,new.203,Residential_PV,Anhui,Solar,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Anhui-Residential_PV-203,new.203,Residential_PV,Anhui,Solar,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Anhui-Residential_PV-204,new.204,Residential_PV,Anhui,Solar,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Anhui-Residential_PV-204,new.204,Residential_PV,Anhui,Solar,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Anhui-Wind-1081,new.1081,Wind,Anhui,Wind,2038,2973.8973744809273,0.0,0.0,1806.0,118832468.14083233,49326362.465297066,56.54493394731899,0.18797674510136983,,
Anhui-Wind-1081,new.1081,Wind,Anhui,Wind,2048,3982.8826439579516,0.0,0.0,1806.0,118832468.14083233,49326362.465297066,42.220382983472284,0.2517535816657534,,
Anhui-Wind-1082,new.1082,Wind,Anhui,Wind,2038,2973.8973744809273,0.0,0.0,1806.0,118832468.14083233,49326362.465297066,56.54493394731899,0.18797674510136983,,
Anhui-Wind-1082,new.1082,Wind,Anhui,Wind,2048,4024.6848910151516,0.0,0.0,1806.0,118832468.14083233,49326362.465297066,41.781862471154724,0.2543958552045662,,
Anhui-Wind-1083,new.1083,Wind,Anhui,Wind,2038,2973.8973744809273,0.0,0.0,1806.0,118832468.14083233,49326362.465297066,56.54493394731899,0.18797674510136983,,
Anhui-Wind-1083,new.1083,Wind,Anhui,Wind,2048,3982.8826439579516,0.0,0.0,1806.0,118832468.14083233,49326362.465297066,42.220382983472284,0.2517535816657534,,
Anhui-Wind-1155,new.1155,Wind,Anhui,Wind,2038,2973.8973744809273,0.0,0.0,1806.0,118832468.14083233,49326362.465297066,56.54493394731899,0.18797674510136983,,
Anhui-Wind-1155,new.1155,Wind,Anhui,Wind,2048,4010.0336983596953,0.0,0.0,1806.0,118832468.14083233,49326362.465297066,41.93451807522585,0.2534697696136986,,
Anhui-Wind-1158,new.1158,Wind,Anhui,Wind,2038,2973.8973744809273,0.0,0.0,1806.0,118832468.14083233,49326362.465297066,56.54493394731899,0.18797674510136983,,
Anhui-Wind-1158,new.1158,Wind,Anhui,Wind,2048,3982.8826439579516,0.0,0.0,1806.0,118832468.14083233,49326362.465297066,42.220382983472284,0.2517535816657534,,
Anhui-Wind_EP-ep-40078,existing.40078,Wind_EP,Anhui,Wind,2038,160.55093799108,0.0,0.0,97.5,8986867.658820156,1547820.8647906657,65.61586407048033,0.18797674510136983,,
Anhui-Wind_EP-ep-40103,existing.40103,Wind_EP,Anhui,Wind,2038,323.57189041279196,0.0,0.0,196.5,18111994.820083696,3119454.3582704184,65.61586407048033,0.18797674510136986,,
Anhui-Wind_EP-ep-40131,existing.40131,Wind_EP,Anhui,Wind,2038,544.7205157687105,0.0,0.0,330.8,30490828.938848283,5251478.380233356,65.61586407048033,0.18797674510136989,,
Anhui-Wind_EP-ep-40160,existing.40160,Wind_EP,Anhui,Wind,2038,876.6904552456512,0.0,0.0,532.4,49072906.06723949,8451895.676046671,65.61586407048033,0.18797674510136986,,
Anhui-Wind_EP-ep-40186,existing.40186,Wind_EP,Anhui,Wind,2038,677.4426245080031,0.0,0.0,411.4,37919972.87013961,6531010.295126973,65.61586407048034,0.18797674510136983,,
Anhui-Wind_EP-ep-40214,existing.40214,Wind_EP,Anhui,Wind,2038,670.8559193596512,0.0,0.0,407.4,37551280.86362391,6467509.951956074,65.61586407048031,0.1879767451013699,,
Anhui-Wind_EP-ep-40256,existing.40256,Wind_EP,Anhui,Wind,2038,326.041904843424,0.0,0.0,198.0,18250254.322527084,3143266.986959506,65.61586407048033,0.18797674510136986,,
Fujian-Battery_Storage-11178,new.11178,Battery_Storage,Fujian,Storage,2038,-21981.18916148154,0.0,0.0,44142.09245511846,768158619.2605836,1246407990.3759654,27.84139583300893,0.1871257716894977,94339.86764584354,72358.678484362
