GEN_TP_FUELS_1,GEN_TP_FUELS_2,GEN_TP_FUELS_3,GenFuelUseRate
Shanghai-Coal_600_RC-11921_H2,2040.12.19.04,Hydrogen,-0.0
Shanghai-Coal_600_RC-11921_H2,2040.12.19.08,Hydrogen,-0.0
Shanghai-Coal_600_RC-11921_H2,2040.12.19.12,Hydrogen,-0.0
Shanghai-Coal_600_RC-11921_H2,2040.12.19.16,Hydrogen,-0.0
Shanghai-Coal_600_RC-11921_H2,2040.12.19.20,Hydrogen,-0.0
Shanghai-Coal_600_RC-11921_H2,2050.06.12.00,Hydrogen,-0.0
Shanghai-Coal_600_RC-11921_H2,2050.06.12.04,Hydrogen,-0.0
Shanghai-Coal_600_RC-11921_H2,2050.06.12.08,Hydrogen,-0.0
Shanghai-Coal_600_RC-11921_H2,2050.06.12.12,Hydrogen,-0.0
Shanghai-Coal_600_RC-11921_H2,2050.06.12.16,Hydrogen,-0.0
Shanghai-Coal_600_RC-11921_H2,2050.06.12.20,Hydrogen,-0.0
Shanghai-Coal_600_RC-11921_H2,2050.12.12.00,Hydrogen,-0.0
Shanghai-Coal_600_RC-11921_H2,2050.12.12.04,Hydrogen,-0.0
Shanghai-Coal_600_RC-11921_H2,2050.12.12.08,Hydrogen,-0.0
Shanghai-Coal_600_RC-11921_H2,2050.12.12.12,Hydrogen,-0.0
Shanghai-Coal_600_RC-11921_H2,2050.12.12.16,Hydrogen,-0.0
Shanghai-Coal_600_RC-11921_H2,2050.12.12.20,Hydrogen,-0.0
Shanghai-Coal_600_SEA-11931_H2,2040.06.26.00,Hydrogen,-0.0
Shanghai-Coal_600_SEA-11931_H2,2040.06.26.04,Hydrogen,-0.0
Shanghai-Coal_600_SEA-11931_H2,2040.06.26.08,Hydrogen,-0.0
Shanghai-Coal_600_SEA-11931_H2,2040.06.26.12,Hydrogen,-0.0
Shanghai-Coal_600_SEA-11931_H2,2040.06.26.16,Hydrogen,-0.0
Shanghai-Coal_600_SEA-11931_H2,2040.06.26.20,Hydrogen,-0.0
Shanghai-Coal_600_SEA-11931_H2,2040.12.19.00,Hydrogen,-0.0
Shanghai-Coal_600_SEA-11931_H2,2040.12.19.04,Hydrogen,-0.0
Shanghai-Coal_600_SEA-11931_H2,2040.12.19.08,Hydrogen,-0.0
Shanghai-Coal_600_SEA-11931_H2,2040.12.19.12,Hydrogen,-0.0
Shanghai-Coal_600_SEA-11931_H2,2040.12.19.16,Hydrogen,-0.0
Shanghai-Coal_600_SEA-11931_H2,2040.12.19.20,Hydrogen,-0.0
Shanghai-Coal_600_SEA-11931_H2,2050.06.12.00,Hydrogen,-0.0
Shanghai-Coal_600_SEA-11931_H2,2050.06.12.04,Hydrogen,-0.0
Shanghai-Coal_600_SEA-11931_H2,2050.06.12.08,Hydrogen,-0.0
Shanghai-Coal_600_SEA-11931_H2,2050.06.12.12,Hydrogen,-0.0
Shanghai-Coal_600_SEA-11931_H2,2050.06.12.16,Hydrogen,-0.0
Shanghai-Coal_600_SEA-11931_H2,2050.06.12.20,Hydrogen,-0.0
Shanghai-Coal_600_SEA-11931_H2,2050.12.12.00,Hydrogen,-0.0
Shanghai-Coal_600_SEA-11931_H2,2050.12.12.04,Hydrogen,-0.0
Shanghai-Coal_600_SEA-11931_H2,2050.12.12.08,Hydrogen,-0.0
Shanghai-Coal_600_SEA-11931_H2,2050.12.12.12,Hydrogen,-0.0
Shanghai-Coal_600_SEA-11931_H2,2050.12.12.16,Hydrogen,-0.0
Shanghai-Coal_600_SEA-11931_H2,2050.12.12.20,Hydrogen,-0.0
Shanghai-Coal_IGCC_RC-11925_H2,2040.06.26.00,Hydrogen,-0.0
Shanghai-Coal_IGCC_RC-11925_H2,2040.06.26.04,Hydrogen,-0.0
Shanghai-Coal_IGCC_RC-11925_H2,2040.06.26.08,Hydrogen,-0.0
Shanghai-Coal_IGCC_RC-11925_H2,2040.06.26.12,Hydrogen,-0.0
Shanghai-Coal_IGCC_RC-11925_H2,2040.06.26.16,Hydrogen,-0.0
Shanghai-Coal_IGCC_RC-11925_H2,2040.06.26.20,Hydrogen,-0.0
Shanghai-Coal_IGCC_RC-11925_H2,2040.12.19.00,Hydrogen,-0.0
Shanghai-Coal_IGCC_RC-11925_H2,2040.12.19.04,Hydrogen,-0.0
Shanghai-Coal_IGCC_RC-11925_H2,2040.12.19.08,Hydrogen,-0.0
Shanghai-Coal_IGCC_RC-11925_H2,2040.12.19.12,Hydrogen,-0.0
Shanghai-Coal_IGCC_RC-11925_H2,2040.12.19.16,Hydrogen,-0.0
Shanghai-Coal_IGCC_RC-11925_H2,2040.12.19.20,Hydrogen,-0.0
Shanghai-Coal_IGCC_RC-11925_H2,2050.06.12.00,Hydrogen,-0.0
Shanghai-Coal_IGCC_RC-11925_H2,2050.06.12.04,Hydrogen,-0.0
Shanghai-Coal_IGCC_RC-11925_H2,2050.06.12.08,Hydrogen,-0.0
Shanghai-Coal_IGCC_RC-11925_H2,2050.06.12.12,Hydrogen,-0.0
Shanghai-Coal_IGCC_RC-11925_H2,2050.06.12.16,Hydrogen,-0.0
Shanghai-Coal_IGCC_RC-11925_H2,2050.06.12.20,Hydrogen,-0.0
Shanghai-Coal_IGCC_RC-11925_H2,2050.12.12.00,Hydrogen,-0.0
Shanghai-Coal_IGCC_RC-11925_H2,2050.12.12.04,Hydrogen,-0.0
Shanghai-Coal_IGCC_RC-11925_H2,2050.12.12.08,Hydrogen,-0.0
Shanghai-Coal_IGCC_RC-11925_H2,2050.12.12.12,Hydrogen,-0.0
Shanghai-Coal_IGCC_RC-11925_H2,2050.12.12.16,Hydrogen,-0.0
Shanghai-Coal_IGCC_RC-11925_H2,2050.12.12.20,Hydrogen,-0.0
Zhejiang-Coal_1000_OT-12063_H2,2040.06.26.00,Hydrogen,-0.0
Zhejiang-Coal_1000_OT-12063_H2,2040.06.26.04,Hydrogen,-0.0
Zhejiang-Coal_1000_OT-12063_H2,2040.06.26.08,Hydrogen,0.0
Zhejiang-Coal_1000_OT-12063_H2,2040.06.26.12,Hydrogen,-0.0
Zhejiang-Coal_1000_OT-12063_H2,2040.06.26.16,Hydrogen,0.0
Zhejiang-Coal_1000_OT-12063_H2,2040.06.26.20,Hydrogen,0.0
Zhejiang-Coal_1000_OT-12063_H2,2040.12.19.00,Hydrogen,0.0
Zhejiang-Coal_1000_OT-12063_H2,2040.12.19.04,Hydrogen,-0.0
Zhejiang-Coal_1000_OT-12063_H2,2040.12.19.08,Hydrogen,0.0
Zhejiang-Coal_1000_OT-12063_H2,2040.12.19.12,Hydrogen,0.0
Zhejiang-Coal_1000_OT-12063_H2,2040.12.19.16,Hydrogen,0.0
Zhejiang-Coal_1000_OT-12063_H2,2040.12.19.20,Hydrogen,0.0
Zhejiang-Coal_1000_OT-12063_H2,2050.06.12.00,Hydrogen,0.0
Zhejiang-Coal_1000_OT-12063_H2,2050.06.12.04,Hydrogen,-0.0
Zhejiang-Coal_1000_OT-12063_H2,2050.06.12.08,Hydrogen,0.0
Zhejiang-Coal_1000_OT-12063_H2,2050.06.12.12,Hydrogen,-0.0
Zhejiang-Coal_1000_OT-12063_H2,2050.06.12.16,Hydrogen,-0.0
Zhejiang-Coal_1000_OT-12063_H2,2050.06.12.20,Hydrogen,0.0
Zhejiang-Coal_1000_OT-12063_H2,2050.12.12.00,Hydrogen,-0.0
Zhejiang-Coal_1000_OT-12063_H2,2050.12.12.04,Hydrogen,0.0
Zhejiang-Coal_1000_OT-12063_H2,2050.12.12.08,Hydrogen,0.0
Zhejiang-Coal_1000_OT-12063_H2,2050.12.12.12,Hydrogen,-0.0
Zhejiang-Coal_1000_OT-12063_H2,2050.12.12.16,Hydrogen,0.0
Zhejiang-Coal_1000_OT-12063_H2,2050.12.12.20,Hydrogen,-0.0
Zhejiang-Coal_1000_RC-12035_H2,2040.06.26.00,Hydrogen,-0.0
Zhejiang-Coal_1000_RC-12035_H2,2040.06.26.04,Hydrogen,-0.0
Zhejiang-Coal_1000_RC-12035_H2,2040.06.26.08,Hydrogen,0.0
Zhejiang-Coal_1000_RC-12035_H2,2040.06.26.12,Hydrogen,0.0
Zhejiang-Coal_1000_RC-12035_H2,2040.06.26.16,Hydrogen,0.0
Zhejiang-Coal_1000_RC-12035_H2,2040.06.26.20,Hydrogen,-0.0
Zhejiang-Coal_1000_RC-12035_H2,2040.12.19.00,Hydrogen,0.0
Zhejiang-Coal_1000_RC-12035_H2,2040.12.19.04,Hydrogen,-0.0
Zhejiang-Coal_1000_RC-12035_H2,2040.12.19.08,Hydrogen,0.0
Zhejiang-Coal_1000_RC-12035_H2,2040.12.19.12,Hydrogen,-0.0
Zhejiang-Coal_1000_RC-12035_H2,2040.12.19.16,Hydrogen,-0.0
Zhejiang-Coal_1000_RC-12035_H2,2040.12.19.20,Hydrogen,-0.0
Zhejiang-Coal_1000_RC-12035_H2,2050.06.12.00,Hydrogen,0.0
Zhejiang-Coal_1000_RC-12035_H2,2050.06.12.04,Hydrogen,0.0
Zhejiang-Coal_1000_RC-12035_H2,2050.06.12.08,Hydrogen,-0.0
Zhejiang-Coal_1000_RC-12035_H2,2050.06.12.12,Hydrogen,-0.0
Zhejiang-Coal_1000_RC-12035_H2,2050.06.12.16,Hydrogen,0.0
Zhejiang-Coal_1000_RC-12035_H2,2050.06.12.20,Hydrogen,0.0
Zhejiang-Coal_1000_RC-12035_H2,2050.12.12.00,Hydrogen,0.0
Zhejiang-Coal_1000_RC-12035_H2,2050.12.12.04,Hydrogen,0.0
Zhejiang-Coal_1000_RC-12035_H2,2050.12.12.08,Hydrogen,-0.0
Zhejiang-Coal_1000_RC-12035_H2,2050.12.12.12,Hydrogen,0.0
Zhejiang-Coal_1000_RC-12035_H2,2050.12.12.16,Hydrogen,0.0
Zhejiang-Coal_1000_RC-12035_H2,2050.12.12.20,Hydrogen,-0.0
Zhejiang-Coal_1000_RC-12045_H2,2040.06.26.00,Hydrogen,-0.0
Zhejiang-Coal_1000_RC-12045_H2,2040.06.26.04,Hydrogen,-0.0
Zhejiang-Coal_1000_RC-12045_H2,2040.06.26.08,Hydrogen,-0.0
Zhejiang-Coal_1000_RC-12045_H2,2040.06.26.12,Hydrogen,0.0
Zhejiang-Coal_1000_RC-12045_H2,2040.06.26.16,Hydrogen,0.0
Zhejiang-Coal_1000_RC-12045_H2,2040.06.26.20,Hydrogen,0.0
Zhejiang-Coal_1000_RC-12045_H2,2040.12.19.00,Hydrogen,-0.0
Zhejiang-Coal_1000_RC-12045_H2,2040.12.19.04,Hydrogen,0.0
Zhejiang-Coal_1000_RC-12045_H2,2040.12.19.08,Hydrogen,-0.0
Zhejiang-Coal_1000_RC-12045_H2,2040.12.19.12,Hydrogen,-0.0
Zhejiang-Coal_1000_RC-12045_H2,2040.12.19.16,Hydrogen,0.0
Zhejiang-Coal_1000_RC-12045_H2,2040.12.19.20,Hydrogen,0.0
Zhejiang-Coal_1000_RC-12045_H2,2050.06.12.00,Hydrogen,0.0
Zhejiang-Coal_1000_RC-12045_H2,2050.06.12.04,Hydrogen,0.0
Zhejiang-Coal_1000_RC-12045_H2,2050.06.12.08,Hydrogen,-0.0
Zhejiang-Coal_1000_RC-12045_H2,2050.06.12.12,Hydrogen,-0.0
Zhejiang-Coal_1000_RC-12045_H2,2050.06.12.16,Hydrogen,-0.0
Zhejiang-Coal_1000_RC-12045_H2,2050.06.12.20,Hydrogen,0.0
Zhejiang-Coal_1000_RC-12045_H2,2050.12.12.00,Hydrogen,0.0
Zhejiang-Coal_1000_RC-12045_H2,2050.12.12.04,Hydrogen,-0.0
Zhejiang-Coal_1000_RC-12045_H2,2050.12.12.08,Hydrogen,0.0
Zhejiang-Coal_1000_RC-12045_H2,2050.12.12.12,Hydrogen,-0.0
Zhejiang-Coal_1000_RC-12045_H2,2050.12.12.16,Hydrogen,0.0
Zhejiang-Coal_1000_RC-12045_H2,2050.12.12.20,Hydrogen,0.0
Zhejiang-Coal_1000_RC-12071_H2,2040.06.26.00,Hydrogen,-0.0
Zhejiang-Coal_1000_RC-12071_H2,2040.06.26.04,Hydrogen,0.0
Zhejiang-Coal_1000_RC-12071_H2,2040.06.26.08,Hydrogen,0.0
Zhejiang-Coal_1000_RC-12071_H2,2040.06.26.12,Hydrogen,-0.0
Zhejiang-Coal_1000_RC-12071_H2,2040.06.26.16,Hydrogen,-0.0
Zhejiang-Coal_1000_RC-12071_H2,2040.06.26.20,Hydrogen,0.0
Zhejiang-Coal_1000_RC-12071_H2,2040.12.19.00,Hydrogen,-0.0
Zhejiang-Coal_1000_RC-12071_H2,2040.12.19.04,Hydrogen,-0.0
Zhejiang-Coal_1000_RC-12071_H2,2040.12.19.08,Hydrogen,-0.0
Zhejiang-Coal_1000_RC-12071_H2,2040.12.19.12,Hydrogen,-0.0
Zhejiang-Coal_1000_RC-12071_H2,2040.12.19.16,Hydrogen,-0.0
Zhejiang-Coal_1000_RC-12071_H2,2040.12.19.20,Hydrogen,0.0
Zhejiang-Coal_1000_RC-12071_H2,2050.06.12.00,Hydrogen,-0.0
Zhejiang-Coal_1000_RC-12071_H2,2050.06.12.04,Hydrogen,-0.0
Zhejiang-Coal_1000_RC-12071_H2,2050.06.12.08,Hydrogen,0.0
Zhejiang-Coal_1000_RC-12071_H2,2050.06.12.12,Hydrogen,0.0
Zhejiang-Coal_1000_RC-12071_H2,2050.06.12.16,Hydrogen,-0.0
Zhejiang-Coal_1000_RC-12071_H2,2050.06.12.20,Hydrogen,0.0
Zhejiang-Coal_1000_RC-12071_H2,2050.12.12.00,Hydrogen,-0.0
Zhejiang-Coal_1000_RC-12071_H2,2050.12.12.04,Hydrogen,0.0
Zhejiang-Coal_1000_RC-12071_H2,2050.12.12.08,Hydrogen,-0.0
Zhejiang-Coal_1000_RC-12071_H2,2050.12.12.12,Hydrogen,-0.0
Zhejiang-Coal_1000_RC-12071_H2,2050.12.12.16,Hydrogen,0.0
Zhejiang-Coal_1000_RC-12071_H2,2050.12.12.20,Hydrogen,-0.0
Zhejiang-Coal_1000_RC-12089_H2,2040.06.26.00,Hydrogen,-0.0
Zhejiang-Coal_1000_RC-12089_H2,2040.06.26.04,Hydrogen,-0.0
Zhejiang-Coal_1000_RC-12089_H2,2040.06.26.08,Hydrogen,0.0
Zhejiang-Coal_1000_RC-12089_H2,2040.06.26.12,Hydrogen,-0.0
Zhejiang-Coal_1000_RC-12089_H2,2040.06.26.16,Hydrogen,0.0
Zhejiang-Coal_1000_RC-12089_H2,2040.06.26.20,Hydrogen,-0.0
Zhejiang-Coal_1000_RC-12089_H2,2040.12.19.00,Hydrogen,-0.0
Zhejiang-Coal_1000_RC-12089_H2,2040.12.19.04,Hydrogen,-0.0
Zhejiang-Coal_1000_RC-12089_H2,2040.12.19.08,Hydrogen,-0.0
Zhejiang-Coal_1000_RC-12089_H2,2040.12.19.12,Hydrogen,-0.0
Zhejiang-Coal_1000_RC-12089_H2,2040.12.19.16,Hydrogen,0.0
Zhejiang-Coal_1000_RC-12089_H2,2040.12.19.20,Hydrogen,0.0
Zhejiang-Coal_1000_RC-12089_H2,2050.06.12.00,Hydrogen,-0.0
Zhejiang-Coal_1000_RC-12089_H2,2050.06.12.04,Hydrogen,-0.0
Zhejiang-Coal_1000_RC-12089_H2,2050.06.12.08,Hydrogen,-0.0
Zhejiang-Coal_1000_RC-12089_H2,2050.06.12.12,Hydrogen,-0.0
Zhejiang-Coal_1000_RC-12089_H2,2050.06.12.16,Hydrogen,-0.0
Zhejiang-Coal_1000_RC-12089_H2,2050.06.12.20,Hydrogen,0.0
Zhejiang-Coal_1000_RC-12089_H2,2050.12.12.00,Hydrogen,0.0
Zhejiang-Coal_1000_RC-12089_H2,2050.12.12.04,Hydrogen,-0.0
Zhejiang-Coal_1000_RC-12089_H2,2050.12.12.08,Hydrogen,-0.0
Zhejiang-Coal_1000_RC-12089_H2,2050.12.12.12,Hydrogen,0.0
Zhejiang-Coal_1000_RC-12089_H2,2050.12.12.16,Hydrogen,-0.0
Zhejiang-Coal_1000_RC-12089_H2,2050.12.12.20,Hydrogen,0.0
Zhejiang-Coal_1000_SEA-12055_H2,2040.06.26.00,Hydrogen,-0.0
Zhejiang-Coal_1000_SEA-12055_H2,2040.06.26.04,Hydrogen,-0.0
Zhejiang-Coal_1000_SEA-12055_H2,2040.06.26.08,Hydrogen,0.0
Zhejiang-Coal_1000_SEA-12055_H2,2040.06.26.12,Hydrogen,0.0
Zhejiang-Coal_1000_SEA-12055_H2,2040.06.26.16,Hydrogen,0.0
Zhejiang-Coal_1000_SEA-12055_H2,2040.06.26.20,Hydrogen,-0.0
Zhejiang-Coal_1000_SEA-12055_H2,2040.12.19.00,Hydrogen,-0.0
Zhejiang-Coal_1000_SEA-12055_H2,2040.12.19.04,Hydrogen,0.0
Zhejiang-Coal_1000_SEA-12055_H2,2040.12.19.08,Hydrogen,0.0
Zhejiang-Coal_1000_SEA-12055_H2,2040.12.19.12,Hydrogen,0.0
Zhejiang-Coal_1000_SEA-12055_H2,2040.12.19.16,Hydrogen,-0.0
Zhejiang-Coal_1000_SEA-12055_H2,2040.12.19.20,Hydrogen,0.0
Zhejiang-Coal_1000_SEA-12055_H2,2050.06.12.00,Hydrogen,0.0
Zhejiang-Coal_1000_SEA-12055_H2,2050.06.12.04,Hydrogen,0.0
Zhejiang-Coal_1000_SEA-12055_H2,2050.06.12.08,Hydrogen,0.0
Zhejiang-Coal_1000_SEA-12055_H2,2050.06.12.12,Hydrogen,0.0
Zhejiang-Coal_1000_SEA-12055_H2,2050.06.12.16,Hydrogen,0.0
Zhejiang-Coal_1000_SEA-12055_H2,2050.06.12.20,Hydrogen,-0.0
Zhejiang-Coal_1000_SEA-12055_H2,2050.12.12.00,Hydrogen,-0.0
Zhejiang-Coal_1000_SEA-12055_H2,2050.12.12.04,Hydrogen,0.0
Zhejiang-Coal_1000_SEA-12055_H2,2050.12.12.08,Hydrogen,0.0
Zhejiang-Coal_1000_SEA-12055_H2,2050.12.12.12,Hydrogen,0.0
Zhejiang-Coal_1000_SEA-12055_H2,2050.12.12.16,Hydrogen,0.0
Zhejiang-Coal_1000_SEA-12055_H2,2050.12.12.20,Hydrogen,0.0
Zhejiang-Coal_1000_SEA-12081_H2,2040.06.26.00,Hydrogen,-0.0
Zhejiang-Coal_1000_SEA-12081_H2,2040.06.26.04,Hydrogen,0.0
Zhejiang-Coal_1000_SEA-12081_H2,2040.06.26.08,Hydrogen,0.0
Zhejiang-Coal_1000_SEA-12081_H2,2040.06.26.12,Hydrogen,0.0
Zhejiang-Coal_1000_SEA-12081_H2,2040.06.26.16,Hydrogen,0.0
Zhejiang-Coal_1000_SEA-12081_H2,2040.06.26.20,Hydrogen,0.0
Zhejiang-Coal_1000_SEA-12081_H2,2040.12.19.00,Hydrogen,0.0
Zhejiang-Coal_1000_SEA-12081_H2,2040.12.19.04,Hydrogen,0.0
Zhejiang-Coal_1000_SEA-12081_H2,2040.12.19.08,Hydrogen,0.0
Zhejiang-Coal_1000_SEA-12081_H2,2040.12.19.12,Hydrogen,-0.0
Zhejiang-Coal_1000_SEA-12081_H2,2040.12.19.16,Hydrogen,-0.0
Zhejiang-Coal_1000_SEA-12081_H2,2040.12.19.20,Hydrogen,-0.0
Zhejiang-Coal_1000_SEA-12081_H2,2050.06.12.00,Hydrogen,-0.0
Zhejiang-Coal_1000_SEA-12081_H2,2050.06.12.04,Hydrogen,0.0
Zhejiang-Coal_1000_SEA-12081_H2,2050.06.12.08,Hydrogen,0.0
Zhejiang-Coal_1000_SEA-12081_H2,2050.06.12.12,Hydrogen,0.0
Zhejiang-Coal_1000_SEA-12081_H2,2050.06.12.16,Hydrogen,0.0
Zhejiang-Coal_1000_SEA-12081_H2,2050.06.12.20,Hydrogen,0.0
Zhejiang-Coal_1000_SEA-12081_H2,2050.12.12.00,Hydrogen,0.0
Zhejiang-Coal_1000_SEA-12081_H2,2050.12.12.04,Hydrogen,-0.0
Zhejiang-Coal_1000_SEA-12081_H2,2050.12.12.08,Hydrogen,0.0
Zhejiang-Coal_1000_SEA-12081_H2,2050.12.12.12,Hydrogen,0.0
Zhejiang-Coal_1000_SEA-12081_H2,2050.12.12.16,Hydrogen,0.0
Zhejiang-Coal_1000_SEA-12081_H2,2050.12.12.20,Hydrogen,0.0
Zhejiang-Coal_1000_SEA-12099_H2,2040.06.26.00,Hydrogen,-0.0
Zhejiang-Coal_1000_SEA-12099_H2,2040.06.26.04,Hydrogen,-0.0
Zhejiang-Coal_1000_SEA-12099_H2,2040.06.26.08,Hydrogen,-0.0
Zhejiang-Coal_1000_SEA-12099_H2,2040.06.26.12,Hydrogen,0.0
Zhejiang-Coal_1000_SEA-12099_H2,2040.06.26.16,Hydrogen,0.0
Zhejiang-Coal_1000_SEA-12099_H2,2040.06.26.20,Hydrogen,0.0
Zhejiang-Coal_1000_SEA-12099_H2,2040.12.19.00,Hydrogen,-0.0
Zhejiang-Coal_1000_SEA-12099_H2,2040.12.19.04,Hydrogen,0.0
Zhejiang-Coal_1000_SEA-12099_H2,2040.12.19.08,Hydrogen,-0.0
Zhejiang-Coal_1000_SEA-12099_H2,2040.12.19.12,Hydrogen,0.0
Zhejiang-Coal_1000_SEA-12099_H2,2040.12.19.16,Hydrogen,0.0
Zhejiang-Coal_1000_SEA-12099_H2,2040.12.19.20,Hydrogen,0.0
Zhejiang-Coal_1000_SEA-12099_H2,2050.06.12.00,Hydrogen,0.0
Zhejiang-Coal_1000_SEA-12099_H2,2050.06.12.04,Hydrogen,0.0
Zhejiang-Coal_1000_SEA-12099_H2,2050.06.12.08,Hydrogen,-0.0
Zhejiang-Coal_1000_SEA-12099_H2,2050.06.12.12,Hydrogen,0.0
Zhejiang-Coal_1000_SEA-12099_H2,2050.06.12.16,Hydrogen,0.0
Zhejiang-Coal_1000_SEA-12099_H2,2050.06.12.20,Hydrogen,-0.0
Zhejiang-Coal_1000_SEA-12099_H2,2050.12.12.00,Hydrogen,-0.0
Zhejiang-Coal_1000_SEA-12099_H2,2050.12.12.04,Hydrogen,0.0
Zhejiang-Coal_1000_SEA-12099_H2,2050.12.12.08,Hydrogen,-0.0
Zhejiang-Coal_1000_SEA-12099_H2,2050.12.12.12,Hydrogen,-0.0
Zhejiang-Coal_1000_SEA-12099_H2,2050.12.12.16,Hydrogen,0.0
Zhejiang-Coal_1000_SEA-12099_H2,2050.12.12.20,Hydrogen,-0.0
Zhejiang-Coal_300_OT-12067_H2,2040.06.26.00,Hydrogen,0.0
Zhejiang-Coal_300_OT-12067_H2,2040.06.26.04,Hydrogen,-0.0
Zhejiang-Coal_300_OT-12067_H2,2040.06.26.08,Hydrogen,-0.0
Zhejiang-Coal_300_OT-12067_H2,2040.06.26.12,Hydrogen,-0.0
Zhejiang-Coal_300_OT-12067_H2,2040.06.26.16,Hydrogen,0.0
Zhejiang-Coal_300_OT-12067_H2,2040.06.26.20,Hydrogen,0.0
Zhejiang-Coal_300_OT-12067_H2,2040.12.19.00,Hydrogen,0.0
Zhejiang-Coal_300_OT-12067_H2,2040.12.19.04,Hydrogen,0.0
Zhejiang-Coal_300_OT-12067_H2,2040.12.19.08,Hydrogen,0.0
Zhejiang-Coal_300_OT-12067_H2,2040.12.19.12,Hydrogen,0.0
Zhejiang-Coal_300_OT-12067_H2,2040.12.19.16,Hydrogen,0.0
Zhejiang-Coal_300_OT-12067_H2,2040.12.19.20,Hydrogen,-0.0
Zhejiang-Coal_300_OT-12067_H2,2050.06.12.00,Hydrogen,-0.0
Zhejiang-Coal_300_OT-12067_H2,2050.06.12.04,Hydrogen,-0.0
Zhejiang-Coal_300_OT-12067_H2,2050.06.12.08,Hydrogen,-0.0
Zhejiang-Coal_300_OT-12067_H2,2050.06.12.12,Hydrogen,-0.0
Zhejiang-Coal_300_OT-12067_H2,2050.06.12.16,Hydrogen,-0.0
Zhejiang-Coal_300_OT-12067_H2,2050.06.12.20,Hydrogen,0.0
Zhejiang-Coal_300_OT-12067_H2,2050.12.12.00,Hydrogen,0.0
Zhejiang-Coal_300_OT-12067_H2,2050.12.12.04,Hydrogen,-0.0
Zhejiang-Coal_300_OT-12067_H2,2050.12.12.08,Hydrogen,0.0
Zhejiang-Coal_300_OT-12067_H2,2050.12.12.12,Hydrogen,0.0
Zhejiang-Coal_300_OT-12067_H2,2050.12.12.16,Hydrogen,0.0
Zhejiang-Coal_300_OT-12067_H2,2050.12.12.20,Hydrogen,0.0
Zhejiang-Coal_300_RC-12039_H2,2040.06.26.00,Hydrogen,0.0
Zhejiang-Coal_300_RC-12039_H2,2040.06.26.04,Hydrogen,0.0
Zhejiang-Coal_300_RC-12039_H2,2040.06.26.08,Hydrogen,0.0
Zhejiang-Coal_300_RC-12039_H2,2040.06.26.12,Hydrogen,0.0
Zhejiang-Coal_300_RC-12039_H2,2040.06.26.16,Hydrogen,0.0
Zhejiang-Coal_300_RC-12039_H2,2040.06.26.20,Hydrogen,0.0
Zhejiang-Coal_300_RC-12039_H2,2040.12.19.00,Hydrogen,0.0
Zhejiang-Coal_300_RC-12039_H2,2040.12.19.04,Hydrogen,-0.0
Zhejiang-Coal_300_RC-12039_H2,2040.12.19.08,Hydrogen,-0.0
Zhejiang-Coal_300_RC-12039_H2,2040.12.19.12,Hydrogen,-0.0
Zhejiang-Coal_300_RC-12039_H2,2040.12.19.16,Hydrogen,0.0
Zhejiang-Coal_300_RC-12039_H2,2040.12.19.20,Hydrogen,0.0
Zhejiang-Coal_300_RC-12039_H2,2050.06.12.00,Hydrogen,0.0
Zhejiang-Coal_300_RC-12039_H2,2050.06.12.04,Hydrogen,0.0
Zhejiang-Coal_300_RC-12039_H2,2050.06.12.08,Hydrogen,-0.0
Zhejiang-Coal_300_RC-12039_H2,2050.06.12.12,Hydrogen,0.0
Zhejiang-Coal_300_RC-12039_H2,2050.06.12.16,Hydrogen,0.0
Zhejiang-Coal_300_RC-12039_H2,2050.06.12.20,Hydrogen,0.0
Zhejiang-Coal_300_RC-12039_H2,2050.12.12.00,Hydrogen,-0.0
Zhejiang-Coal_300_RC-12039_H2,2050.12.12.04,Hydrogen,-0.0
Zhejiang-Coal_300_RC-12039_H2,2050.12.12.08,Hydrogen,0.0
Zhejiang-Coal_300_RC-12039_H2,2050.12.12.12,Hydrogen,-0.0
Zhejiang-Coal_300_RC-12039_H2,2050.12.12.16,Hydrogen,0.0
Zhejiang-Coal_300_RC-12039_H2,2050.12.12.20,Hydrogen,0.0
Zhejiang-Coal_300_RC-12049_H2,2040.06.26.00,Hydrogen,0.0
Zhejiang-Coal_300_RC-12049_H2,2040.06.26.04,Hydrogen,0.0
Zhejiang-Coal_300_RC-12049_H2,2040.06.26.08,Hydrogen,-0.0
Zhejiang-Coal_300_RC-12049_H2,2040.06.26.12,Hydrogen,0.0
Zhejiang-Coal_300_RC-12049_H2,2040.06.26.16,Hydrogen,0.0
Zhejiang-Coal_300_RC-12049_H2,2040.06.26.20,Hydrogen,-0.0
Zhejiang-Coal_300_RC-12049_H2,2040.12.19.00,Hydrogen,-0.0
Zhejiang-Coal_300_RC-12049_H2,2040.12.19.04,Hydrogen,0.0
Zhejiang-Coal_300_RC-12049_H2,2040.12.19.08,Hydrogen,0.0
Zhejiang-Coal_300_RC-12049_H2,2040.12.19.12,Hydrogen,0.0
Zhejiang-Coal_300_RC-12049_H2,2040.12.19.16,Hydrogen,0.0
Zhejiang-Coal_300_RC-12049_H2,2040.12.19.20,Hydrogen,-0.0
Zhejiang-Coal_300_RC-12049_H2,2050.06.12.00,Hydrogen,-0.0
Zhejiang-Coal_300_RC-12049_H2,2050.06.12.04,Hydrogen,-0.0
Zhejiang-Coal_300_RC-12049_H2,2050.06.12.08,Hydrogen,-0.0
